Algorithm,Implementation,Thread Count,Elements,Time
TimSort, OpenMP, 1, 32768, 0.002232
TimSort, OpenMP, 2, 32768, 0.001361
TimSort, OpenMP, 3, 32768, 0.001541
TimSort, OpenMP, 4, 32768, 0.001539
TimSort, OpenMP, 5, 32768, 0.001245
TimSort, OpenMP, 6, 32768, 0.001727
TimSort, OpenMP, 7, 32768, 0.001548
TimSort, OpenMP, 8, 32768, 0.002420
TimSort, OpenMP, 16, 32768, 0.004075
TimSort, OpenMP, 32, 32768, 0.003914
Bitonic Sort, OpenMP, 1, 32768, 0.006498
Bitonic Sort, OpenMP, 2, 32768, 0.004739
Bitonic Sort, OpenMP, 3, 32768, 0.003140
Bitonic Sort, OpenMP, 4, 32768, 0.003873
Bitonic Sort, OpenMP, 5, 32768, 0.002641
Bitonic Sort, OpenMP, 6, 32768, 0.002482
Bitonic Sort, OpenMP, 7, 32768, 0.003125
Bitonic Sort, OpenMP, 8, 32768, 0.002843
Bitonic Sort, OpenMP, 16, 32768, 0.003338
Bitonic Sort, OpenMP, 32, 32768, 0.005175
MergeSort, OpenMP, 1, 32768, 0.003200
MergeSort, OpenMP, 2, 32768, 0.002355
MergeSort, OpenMP, 3, 32768, 0.001681
MergeSort, OpenMP, 4, 32768, 0.001667
MergeSort, OpenMP, 5, 32768, 0.001498
MergeSort, OpenMP, 6, 32768, 0.001518
MergeSort, OpenMP, 7, 32768, 0.001543
MergeSort, OpenMP, 8, 32768, 0.002589
MergeSort, OpenMP, 16, 32768, 0.003977
MergeSort, OpenMP, 32, 32768, 0.004305
QuickSort, OpenMP, 1, 32768, 0.009194
QuickSort, OpenMP, 2, 32768, 0.008868
QuickSort, OpenMP, 3, 32768, 0.008583
QuickSort, OpenMP, 4, 32768, 0.008965
QuickSort, OpenMP, 5, 32768, 0.006944
QuickSort, OpenMP, 6, 32768, 0.005560
QuickSort, OpenMP, 7, 32768, 0.006650
QuickSort, OpenMP, 8, 32768, 0.008603
QuickSort, OpenMP, 16, 32768, 0.006813
QuickSort, OpenMP, 32, 32768, 0.007809
Sample Sort, OpenMP, 1, 32768, 0.004108
Sample Sort, OpenMP, 2, 32768, 0.005069
Sample Sort, OpenMP, 3, 32768, 0.003963
Sample Sort, OpenMP, 4, 32768, 0.004648
Sample Sort, OpenMP, 5, 32768, 0.004609
Sample Sort, OpenMP, 6, 32768, 0.003366
Sample Sort, OpenMP, 7, 32768, 0.005044
Sample Sort, OpenMP, 8, 32768, 0.003731
Sample Sort, OpenMP, 16, 32768, 0.004696
Sample Sort, OpenMP, 32, 32768, 0.005206
TimSort, OpenMP, 1, 32768, 0.001979
TimSort, OpenMP, 2, 32768, 0.001545
TimSort, OpenMP, 3, 32768, 0.001451
TimSort, OpenMP, 4, 32768, 0.001298
TimSort, OpenMP, 5, 32768, 0.001277
TimSort, OpenMP, 6, 32768, 0.001429
TimSort, OpenMP, 7, 32768, 0.001474
TimSort, OpenMP, 8, 32768, 0.002452
TimSort, OpenMP, 16, 32768, 0.002536
TimSort, OpenMP, 32, 32768, 0.004192
Bitonic Sort, OpenMP, 1, 32768, 0.006316
Bitonic Sort, OpenMP, 2, 32768, 0.004094
Bitonic Sort, OpenMP, 3, 32768, 0.003018
Bitonic Sort, OpenMP, 4, 32768, 0.002736
Bitonic Sort, OpenMP, 5, 32768, 0.002575
Bitonic Sort, OpenMP, 6, 32768, 0.002608
Bitonic Sort, OpenMP, 7, 32768, 0.002517
Bitonic Sort, OpenMP, 8, 32768, 0.002527
Bitonic Sort, OpenMP, 16, 32768, 0.003772
Bitonic Sort, OpenMP, 32, 32768, 0.004929
MergeSort, OpenMP, 1, 32768, 0.003250
MergeSort, OpenMP, 2, 32768, 0.002203
MergeSort, OpenMP, 3, 32768, 0.002800
MergeSort, OpenMP, 4, 32768, 0.001681
MergeSort, OpenMP, 5, 32768, 0.001731
MergeSort, OpenMP, 6, 32768, 0.001397
MergeSort, OpenMP, 7, 32768, 0.001462
MergeSort, OpenMP, 8, 32768, 0.001481
MergeSort, OpenMP, 16, 32768, 0.002504
MergeSort, OpenMP, 32, 32768, 0.004006
QuickSort, OpenMP, 1, 32768, 0.009481
QuickSort, OpenMP, 2, 32768, 0.009265
QuickSort, OpenMP, 3, 32768, 0.008925
QuickSort, OpenMP, 4, 32768, 0.007866
QuickSort, OpenMP, 5, 32768, 0.008572
QuickSort, OpenMP, 6, 32768, 0.005884
QuickSort, OpenMP, 7, 32768, 0.007669
QuickSort, OpenMP, 8, 32768, 0.006016
QuickSort, OpenMP, 16, 32768, 0.008804
QuickSort, OpenMP, 32, 32768, 0.006490
Sample Sort, OpenMP, 1, 32768, 0.004384
Sample Sort, OpenMP, 2, 32768, 0.004980
Sample Sort, OpenMP, 3, 32768, 0.004933
Sample Sort, OpenMP, 4, 32768, 0.004132
Sample Sort, OpenMP, 5, 32768, 0.004500
Sample Sort, OpenMP, 6, 32768, 0.004725
Sample Sort, OpenMP, 7, 32768, 0.005001
Sample Sort, OpenMP, 8, 32768, 0.005681
Sample Sort, OpenMP, 16, 32768, 0.004242
Sample Sort, OpenMP, 32, 32768, 0.003852
TimSort, OpenMP, 1, 32768, 0.001940
TimSort, OpenMP, 2, 32768, 0.001877
TimSort, OpenMP, 3, 32768, 0.001301
TimSort, OpenMP, 4, 32768, 0.001335
TimSort, OpenMP, 5, 32768, 0.001249
TimSort, OpenMP, 6, 32768, 0.001269
TimSort, OpenMP, 7, 32768, 0.001388
TimSort, OpenMP, 8, 32768, 0.002015
TimSort, OpenMP, 16, 32768, 0.004051
TimSort, OpenMP, 32, 32768, 0.004469
Bitonic Sort, OpenMP, 1, 32768, 0.006392
Bitonic Sort, OpenMP, 2, 32768, 0.004139
Bitonic Sort, OpenMP, 3, 32768, 0.003083
Bitonic Sort, OpenMP, 4, 32768, 0.002836
Bitonic Sort, OpenMP, 5, 32768, 0.002385
Bitonic Sort, OpenMP, 6, 32768, 0.002312
Bitonic Sort, OpenMP, 7, 32768, 0.002370
Bitonic Sort, OpenMP, 8, 32768, 0.002792
Bitonic Sort, OpenMP, 16, 32768, 0.003186
Bitonic Sort, OpenMP, 32, 32768, 0.004381
MergeSort, OpenMP, 1, 32768, 0.003163
MergeSort, OpenMP, 2, 32768, 0.003431
MergeSort, OpenMP, 3, 32768, 0.001730
MergeSort, OpenMP, 4, 32768, 0.001588
MergeSort, OpenMP, 5, 32768, 0.001459
MergeSort, OpenMP, 6, 32768, 0.001470
MergeSort, OpenMP, 7, 32768, 0.001647
MergeSort, OpenMP, 8, 32768, 0.002625
MergeSort, OpenMP, 16, 32768, 0.004092
MergeSort, OpenMP, 32, 32768, 0.004036
QuickSort, OpenMP, 1, 32768, 0.009263
QuickSort, OpenMP, 2, 32768, 0.007346
QuickSort, OpenMP, 3, 32768, 0.006980
QuickSort, OpenMP, 4, 32768, 0.005123
QuickSort, OpenMP, 5, 32768, 0.007156
QuickSort, OpenMP, 6, 32768, 0.008168
QuickSort, OpenMP, 7, 32768, 0.007904
QuickSort, OpenMP, 8, 32768, 0.006889
QuickSort, OpenMP, 16, 32768, 0.008272
QuickSort, OpenMP, 32, 32768, 0.010124
Sample Sort, OpenMP, 1, 32768, 0.003967
Sample Sort, OpenMP, 2, 32768, 0.004885
Sample Sort, OpenMP, 3, 32768, 0.003359
Sample Sort, OpenMP, 4, 32768, 0.004484
Sample Sort, OpenMP, 5, 32768, 0.005006
Sample Sort, OpenMP, 6, 32768, 0.004514
Sample Sort, OpenMP, 7, 32768, 0.004837
Sample Sort, OpenMP, 8, 32768, 0.005306
Sample Sort, OpenMP, 16, 32768, 0.004219
Sample Sort, OpenMP, 32, 32768, 0.004972
TimSort, OpenMP, 1, 32768, 0.001917
TimSort, OpenMP, 2, 32768, 0.002296
TimSort, OpenMP, 3, 32768, 0.001267
TimSort, OpenMP, 4, 32768, 0.001212
TimSort, OpenMP, 5, 32768, 0.001351
TimSort, OpenMP, 6, 32768, 0.001378
TimSort, OpenMP, 7, 32768, 0.001567
TimSort, OpenMP, 8, 32768, 0.002129
TimSort, OpenMP, 16, 32768, 0.004017
TimSort, OpenMP, 32, 32768, 0.003428
Bitonic Sort, OpenMP, 1, 32768, 0.006558
Bitonic Sort, OpenMP, 2, 32768, 0.004405
Bitonic Sort, OpenMP, 3, 32768, 0.002999
Bitonic Sort, OpenMP, 4, 32768, 0.003053
Bitonic Sort, OpenMP, 5, 32768, 0.002657
Bitonic Sort, OpenMP, 6, 32768, 0.003327
Bitonic Sort, OpenMP, 7, 32768, 0.002862
Bitonic Sort, OpenMP, 8, 32768, 0.002660
Bitonic Sort, OpenMP, 16, 32768, 0.005113
Bitonic Sort, OpenMP, 32, 32768, 0.003802
MergeSort, OpenMP, 1, 32768, 0.003228
MergeSort, OpenMP, 2, 32768, 0.002330
MergeSort, OpenMP, 3, 32768, 0.001675
MergeSort, OpenMP, 4, 32768, 0.001702
MergeSort, OpenMP, 5, 32768, 0.001447
MergeSort, OpenMP, 6, 32768, 0.001479
MergeSort, OpenMP, 7, 32768, 0.001543
MergeSort, OpenMP, 8, 32768, 0.001501
MergeSort, OpenMP, 16, 32768, 0.003783
MergeSort, OpenMP, 32, 32768, 0.003829
QuickSort, OpenMP, 1, 32768, 0.009377
QuickSort, OpenMP, 2, 32768, 0.008339
QuickSort, OpenMP, 3, 32768, 0.005152
QuickSort, OpenMP, 4, 32768, 0.009692
QuickSort, OpenMP, 5, 32768, 0.015019
QuickSort, OpenMP, 6, 32768, 0.008909
QuickSort, OpenMP, 7, 32768, 0.008203
QuickSort, OpenMP, 8, 32768, 0.005885
QuickSort, OpenMP, 16, 32768, 0.007194
QuickSort, OpenMP, 32, 32768, 0.005776
Sample Sort, OpenMP, 1, 32768, 0.003724
Sample Sort, OpenMP, 2, 32768, 0.004516
Sample Sort, OpenMP, 3, 32768, 0.004627
Sample Sort, OpenMP, 4, 32768, 0.003711
Sample Sort, OpenMP, 5, 32768, 0.005680
Sample Sort, OpenMP, 6, 32768, 0.004072
Sample Sort, OpenMP, 7, 32768, 0.004899
Sample Sort, OpenMP, 8, 32768, 0.008062
Sample Sort, OpenMP, 16, 32768, 0.005018
Sample Sort, OpenMP, 32, 32768, 0.004242
TimSort, OpenMP, 1, 32768, 0.001922
TimSort, OpenMP, 2, 32768, 0.001731
TimSort, OpenMP, 3, 32768, 0.001325
TimSort, OpenMP, 4, 32768, 0.001242
TimSort, OpenMP, 5, 32768, 0.001475
TimSort, OpenMP, 6, 32768, 0.001426
TimSort, OpenMP, 7, 32768, 0.001446
TimSort, OpenMP, 8, 32768, 0.001767
TimSort, OpenMP, 16, 32768, 0.003196
TimSort, OpenMP, 32, 32768, 0.004200
Bitonic Sort, OpenMP, 1, 32768, 0.006406
Bitonic Sort, OpenMP, 2, 32768, 0.004287
Bitonic Sort, OpenMP, 3, 32768, 0.003423
Bitonic Sort, OpenMP, 4, 32768, 0.002972
Bitonic Sort, OpenMP, 5, 32768, 0.003195
Bitonic Sort, OpenMP, 6, 32768, 0.002460
Bitonic Sort, OpenMP, 7, 32768, 0.002867
Bitonic Sort, OpenMP, 8, 32768, 0.002586
Bitonic Sort, OpenMP, 16, 32768, 0.004128
Bitonic Sort, OpenMP, 32, 32768, 0.004364
MergeSort, OpenMP, 1, 32768, 0.003162
MergeSort, OpenMP, 2, 32768, 0.002569
MergeSort, OpenMP, 3, 32768, 0.002163
MergeSort, OpenMP, 4, 32768, 0.001567
MergeSort, OpenMP, 5, 32768, 0.001399
MergeSort, OpenMP, 6, 32768, 0.001485
MergeSort, OpenMP, 7, 32768, 0.001438
MergeSort, OpenMP, 8, 32768, 0.001563
MergeSort, OpenMP, 16, 32768, 0.002659
MergeSort, OpenMP, 32, 32768, 0.003684
QuickSort, OpenMP, 1, 32768, 0.009212
QuickSort, OpenMP, 2, 32768, 0.008780
QuickSort, OpenMP, 3, 32768, 0.005317
QuickSort, OpenMP, 4, 32768, 0.005577
QuickSort, OpenMP, 5, 32768, 0.006345
QuickSort, OpenMP, 6, 32768, 0.007352
QuickSort, OpenMP, 7, 32768, 0.008552
QuickSort, OpenMP, 8, 32768, 0.006043
QuickSort, OpenMP, 16, 32768, 0.006390
QuickSort, OpenMP, 32, 32768, 0.006406
Sample Sort, OpenMP, 1, 32768, 0.003820
Sample Sort, OpenMP, 2, 32768, 0.004207
Sample Sort, OpenMP, 3, 32768, 0.004455
Sample Sort, OpenMP, 4, 32768, 0.003432
Sample Sort, OpenMP, 5, 32768, 0.005514
Sample Sort, OpenMP, 6, 32768, 0.004797
Sample Sort, OpenMP, 7, 32768, 0.004877
Sample Sort, OpenMP, 8, 32768, 0.004686
Sample Sort, OpenMP, 16, 32768, 0.004358
Sample Sort, OpenMP, 32, 32768, 0.006620
TimSort, OpenMP, 1, 32768, 0.001923
TimSort, OpenMP, 2, 32768, 0.001918
TimSort, OpenMP, 3, 32768, 0.001700
TimSort, OpenMP, 4, 32768, 0.001235
TimSort, OpenMP, 5, 32768, 0.001248
TimSort, OpenMP, 6, 32768, 0.001421
TimSort, OpenMP, 7, 32768, 0.001823
TimSort, OpenMP, 8, 32768, 0.002342
TimSort, OpenMP, 16, 32768, 0.003373
TimSort, OpenMP, 32, 32768, 0.003515
Bitonic Sort, OpenMP, 1, 32768, 0.006366
Bitonic Sort, OpenMP, 2, 32768, 0.004926
Bitonic Sort, OpenMP, 3, 32768, 0.003833
Bitonic Sort, OpenMP, 4, 32768, 0.002776
Bitonic Sort, OpenMP, 5, 32768, 0.002680
Bitonic Sort, OpenMP, 6, 32768, 0.002311
Bitonic Sort, OpenMP, 7, 32768, 0.002532
Bitonic Sort, OpenMP, 8, 32768, 0.003290
Bitonic Sort, OpenMP, 16, 32768, 0.005113
Bitonic Sort, OpenMP, 32, 32768, 0.005113
MergeSort, OpenMP, 1, 32768, 0.003218
MergeSort, OpenMP, 2, 32768, 0.002773
MergeSort, OpenMP, 3, 32768, 0.001795
MergeSort, OpenMP, 4, 32768, 0.001697
MergeSort, OpenMP, 5, 32768, 0.001380
MergeSort, OpenMP, 6, 32768, 0.001666
MergeSort, OpenMP, 7, 32768, 0.001738
MergeSort, OpenMP, 8, 32768, 0.002921
MergeSort, OpenMP, 16, 32768, 0.002866
MergeSort, OpenMP, 32, 32768, 0.005781
QuickSort, OpenMP, 1, 32768, 0.009811
QuickSort, OpenMP, 2, 32768, 0.007716
QuickSort, OpenMP, 3, 32768, 0.005715
QuickSort, OpenMP, 4, 32768, 0.008082
QuickSort, OpenMP, 5, 32768, 0.009492
QuickSort, OpenMP, 6, 32768, 0.005801
QuickSort, OpenMP, 7, 32768, 0.006106
QuickSort, OpenMP, 8, 32768, 0.007164
QuickSort, OpenMP, 16, 32768, 0.007042
QuickSort, OpenMP, 32, 32768, 0.008789
Sample Sort, OpenMP, 1, 32768, 0.004215
Sample Sort, OpenMP, 2, 32768, 0.004145
Sample Sort, OpenMP, 3, 32768, 0.004026
Sample Sort, OpenMP, 4, 32768, 0.004141
Sample Sort, OpenMP, 5, 32768, 0.003543
Sample Sort, OpenMP, 6, 32768, 0.005150
Sample Sort, OpenMP, 7, 32768, 0.004767
Sample Sort, OpenMP, 8, 32768, 0.004565
Sample Sort, OpenMP, 16, 32768, 0.004266
Sample Sort, OpenMP, 32, 32768, 0.005473
TimSort, OpenMP, 1, 32768, 0.002385
TimSort, OpenMP, 2, 32768, 0.002387
TimSort, OpenMP, 3, 32768, 0.001545
TimSort, OpenMP, 4, 32768, 0.001196
TimSort, OpenMP, 5, 32768, 0.001429
TimSort, OpenMP, 6, 32768, 0.001848
TimSort, OpenMP, 7, 32768, 0.001528
TimSort, OpenMP, 8, 32768, 0.001393
TimSort, OpenMP, 16, 32768, 0.003351
TimSort, OpenMP, 32, 32768, 0.007419
Bitonic Sort, OpenMP, 1, 32768, 0.006421
Bitonic Sort, OpenMP, 2, 32768, 0.004197
Bitonic Sort, OpenMP, 3, 32768, 0.003073
Bitonic Sort, OpenMP, 4, 32768, 0.004105
Bitonic Sort, OpenMP, 5, 32768, 0.002740
Bitonic Sort, OpenMP, 6, 32768, 0.003996
Bitonic Sort, OpenMP, 7, 32768, 0.003777
Bitonic Sort, OpenMP, 8, 32768, 0.003301
Bitonic Sort, OpenMP, 16, 32768, 0.004016
Bitonic Sort, OpenMP, 32, 32768, 0.004816
MergeSort, OpenMP, 1, 32768, 0.003354
MergeSort, OpenMP, 2, 32768, 0.003239
MergeSort, OpenMP, 3, 32768, 0.001685
MergeSort, OpenMP, 4, 32768, 0.001684
MergeSort, OpenMP, 5, 32768, 0.001575
MergeSort, OpenMP, 6, 32768, 0.001777
MergeSort, OpenMP, 7, 32768, 0.001420
MergeSort, OpenMP, 8, 32768, 0.001542
MergeSort, OpenMP, 16, 32768, 0.002740
MergeSort, OpenMP, 32, 32768, 0.004296
QuickSort, OpenMP, 1, 32768, 0.009223
QuickSort, OpenMP, 2, 32768, 0.010121
QuickSort, OpenMP, 3, 32768, 0.007526
QuickSort, OpenMP, 4, 32768, 0.005943
QuickSort, OpenMP, 5, 32768, 0.006274
QuickSort, OpenMP, 6, 32768, 0.007187
QuickSort, OpenMP, 7, 32768, 0.006605
QuickSort, OpenMP, 8, 32768, 0.008088
QuickSort, OpenMP, 16, 32768, 0.008283
QuickSort, OpenMP, 32, 32768, 0.009274
Sample Sort, OpenMP, 1, 32768, 0.004023
Sample Sort, OpenMP, 2, 32768, 0.005233
Sample Sort, OpenMP, 3, 32768, 0.003059
Sample Sort, OpenMP, 4, 32768, 0.004351
Sample Sort, OpenMP, 5, 32768, 0.004404
Sample Sort, OpenMP, 6, 32768, 0.004989
Sample Sort, OpenMP, 7, 32768, 0.008420
Sample Sort, OpenMP, 8, 32768, 0.008401
Sample Sort, OpenMP, 16, 32768, 0.005435
Sample Sort, OpenMP, 32, 32768, 0.004703
TimSort, OpenMP, 1, 32768, 0.001912
TimSort, OpenMP, 2, 32768, 0.001633
TimSort, OpenMP, 3, 32768, 0.001291
TimSort, OpenMP, 4, 32768, 0.001322
TimSort, OpenMP, 5, 32768, 0.001287
TimSort, OpenMP, 6, 32768, 0.001285
TimSort, OpenMP, 7, 32768, 0.001562
TimSort, OpenMP, 8, 32768, 0.002304
TimSort, OpenMP, 16, 32768, 0.002460
TimSort, OpenMP, 32, 32768, 0.004338
Bitonic Sort, OpenMP, 1, 32768, 0.006345
Bitonic Sort, OpenMP, 2, 32768, 0.004244
Bitonic Sort, OpenMP, 3, 32768, 0.003022
Bitonic Sort, OpenMP, 4, 32768, 0.002907
Bitonic Sort, OpenMP, 5, 32768, 0.002746
Bitonic Sort, OpenMP, 6, 32768, 0.002677
Bitonic Sort, OpenMP, 7, 32768, 0.003544
Bitonic Sort, OpenMP, 8, 32768, 0.002944
Bitonic Sort, OpenMP, 16, 32768, 0.003719
Bitonic Sort, OpenMP, 32, 32768, 0.005005
MergeSort, OpenMP, 1, 32768, 0.003339
MergeSort, OpenMP, 2, 32768, 0.002758
MergeSort, OpenMP, 3, 32768, 0.001986
MergeSort, OpenMP, 4, 32768, 0.001715
MergeSort, OpenMP, 5, 32768, 0.001674
MergeSort, OpenMP, 6, 32768, 0.001510
MergeSort, OpenMP, 7, 32768, 0.002248
MergeSort, OpenMP, 8, 32768, 0.001816
MergeSort, OpenMP, 16, 32768, 0.003329
MergeSort, OpenMP, 32, 32768, 0.004759
QuickSort, OpenMP, 1, 32768, 0.009480
QuickSort, OpenMP, 2, 32768, 0.009684
QuickSort, OpenMP, 3, 32768, 0.007612
QuickSort, OpenMP, 4, 32768, 0.006005
QuickSort, OpenMP, 5, 32768, 0.007874
QuickSort, OpenMP, 6, 32768, 0.007940
QuickSort, OpenMP, 7, 32768, 0.007679
QuickSort, OpenMP, 8, 32768, 0.010182
QuickSort, OpenMP, 16, 32768, 0.009310
QuickSort, OpenMP, 32, 32768, 0.006883
Sample Sort, OpenMP, 1, 32768, 0.004676
Sample Sort, OpenMP, 2, 32768, 0.003376
Sample Sort, OpenMP, 3, 32768, 0.005186
Sample Sort, OpenMP, 4, 32768, 0.003890
Sample Sort, OpenMP, 5, 32768, 0.004892
Sample Sort, OpenMP, 6, 32768, 0.004882
Sample Sort, OpenMP, 7, 32768, 0.003272
Sample Sort, OpenMP, 8, 32768, 0.006977
Sample Sort, OpenMP, 16, 32768, 0.005152
Sample Sort, OpenMP, 32, 32768, 0.006245
TimSort, OpenMP, 1, 32768, 0.001904
TimSort, OpenMP, 2, 32768, 0.001826
TimSort, OpenMP, 3, 32768, 0.001254
TimSort, OpenMP, 4, 32768, 0.001247
TimSort, OpenMP, 5, 32768, 0.001255
TimSort, OpenMP, 6, 32768, 0.001390
TimSort, OpenMP, 7, 32768, 0.001457
TimSort, OpenMP, 8, 32768, 0.002580
TimSort, OpenMP, 16, 32768, 0.003106
TimSort, OpenMP, 32, 32768, 0.003970
Bitonic Sort, OpenMP, 1, 32768, 0.006112
Bitonic Sort, OpenMP, 2, 32768, 0.004462
Bitonic Sort, OpenMP, 3, 32768, 0.003106
Bitonic Sort, OpenMP, 4, 32768, 0.003190
Bitonic Sort, OpenMP, 5, 32768, 0.003020
Bitonic Sort, OpenMP, 6, 32768, 0.003000
Bitonic Sort, OpenMP, 7, 32768, 0.002721
Bitonic Sort, OpenMP, 8, 32768, 0.003131
Bitonic Sort, OpenMP, 16, 32768, 0.004595
Bitonic Sort, OpenMP, 32, 32768, 0.003098
MergeSort, OpenMP, 1, 32768, 0.003192
MergeSort, OpenMP, 2, 32768, 0.002602
MergeSort, OpenMP, 3, 32768, 0.001783
MergeSort, OpenMP, 4, 32768, 0.001547
MergeSort, OpenMP, 5, 32768, 0.001555
MergeSort, OpenMP, 6, 32768, 0.001672
MergeSort, OpenMP, 7, 32768, 0.001704
MergeSort, OpenMP, 8, 32768, 0.001833
MergeSort, OpenMP, 16, 32768, 0.004223
MergeSort, OpenMP, 32, 32768, 0.003254
QuickSort, OpenMP, 1, 32768, 0.009348
QuickSort, OpenMP, 2, 32768, 0.008733
QuickSort, OpenMP, 3, 32768, 0.006834
QuickSort, OpenMP, 4, 32768, 0.007051
QuickSort, OpenMP, 5, 32768, 0.007205
QuickSort, OpenMP, 6, 32768, 0.007455
QuickSort, OpenMP, 7, 32768, 0.007301
QuickSort, OpenMP, 8, 32768, 0.006019
QuickSort, OpenMP, 16, 32768, 0.006392
QuickSort, OpenMP, 32, 32768, 0.007059
Sample Sort, OpenMP, 1, 32768, 0.004005
Sample Sort, OpenMP, 2, 32768, 0.003972
Sample Sort, OpenMP, 3, 32768, 0.004182
Sample Sort, OpenMP, 4, 32768, 0.005129
Sample Sort, OpenMP, 5, 32768, 0.004186
Sample Sort, OpenMP, 6, 32768, 0.003895
Sample Sort, OpenMP, 7, 32768, 0.005067
Sample Sort, OpenMP, 8, 32768, 0.004943
Sample Sort, OpenMP, 16, 32768, 0.003911
Sample Sort, OpenMP, 32, 32768, 0.004967
TimSort, OpenMP, 1, 32768, 0.001946
TimSort, OpenMP, 2, 32768, 0.001740
TimSort, OpenMP, 3, 32768, 0.001225
TimSort, OpenMP, 4, 32768, 0.001228
TimSort, OpenMP, 5, 32768, 0.001258
TimSort, OpenMP, 6, 32768, 0.001366
TimSort, OpenMP, 7, 32768, 0.001538
TimSort, OpenMP, 8, 32768, 0.002402
TimSort, OpenMP, 16, 32768, 0.002926
TimSort, OpenMP, 32, 32768, 0.003155
Bitonic Sort, OpenMP, 1, 32768, 0.006369
Bitonic Sort, OpenMP, 2, 32768, 0.004088
Bitonic Sort, OpenMP, 3, 32768, 0.003136
Bitonic Sort, OpenMP, 4, 32768, 0.002738
Bitonic Sort, OpenMP, 5, 32768, 0.002324
Bitonic Sort, OpenMP, 6, 32768, 0.002696
Bitonic Sort, OpenMP, 7, 32768, 0.002315
Bitonic Sort, OpenMP, 8, 32768, 0.002801
Bitonic Sort, OpenMP, 16, 32768, 0.002850
Bitonic Sort, OpenMP, 32, 32768, 0.004821
MergeSort, OpenMP, 1, 32768, 0.003181
MergeSort, OpenMP, 2, 32768, 0.003236
MergeSort, OpenMP, 3, 32768, 0.001699
MergeSort, OpenMP, 4, 32768, 0.001572
MergeSort, OpenMP, 5, 32768, 0.001371
MergeSort, OpenMP, 6, 32768, 0.001451
MergeSort, OpenMP, 7, 32768, 0.001512
MergeSort, OpenMP, 8, 32768, 0.001519
MergeSort, OpenMP, 16, 32768, 0.004672
MergeSort, OpenMP, 32, 32768, 0.003245
QuickSort, OpenMP, 1, 32768, 0.009806
QuickSort, OpenMP, 2, 32768, 0.010489
QuickSort, OpenMP, 3, 32768, 0.009547
QuickSort, OpenMP, 4, 32768, 0.007496
QuickSort, OpenMP, 5, 32768, 0.007513
QuickSort, OpenMP, 6, 32768, 0.005633
QuickSort, OpenMP, 7, 32768, 0.005629
QuickSort, OpenMP, 8, 32768, 0.010195
QuickSort, OpenMP, 16, 32768, 0.006986
QuickSort, OpenMP, 32, 32768, 0.008743
Sample Sort, OpenMP, 1, 32768, 0.004125
Sample Sort, OpenMP, 2, 32768, 0.003797
Sample Sort, OpenMP, 3, 32768, 0.004277
Sample Sort, OpenMP, 4, 32768, 0.005145
Sample Sort, OpenMP, 5, 32768, 0.004168
Sample Sort, OpenMP, 6, 32768, 0.005299
Sample Sort, OpenMP, 7, 32768, 0.004515
Sample Sort, OpenMP, 8, 32768, 0.003656
Sample Sort, OpenMP, 16, 32768, 0.003897
Sample Sort, OpenMP, 32, 32768, 0.004783
TimSort, OpenMP, 1, 65536, 0.004763
TimSort, OpenMP, 2, 65536, 0.003320
TimSort, OpenMP, 3, 65536, 0.002579
TimSort, OpenMP, 4, 65536, 0.002483
TimSort, OpenMP, 5, 65536, 0.002433
TimSort, OpenMP, 6, 65536, 0.002409
TimSort, OpenMP, 7, 65536, 0.002635
TimSort, OpenMP, 8, 65536, 0.003070
TimSort, OpenMP, 16, 65536, 0.004740
TimSort, OpenMP, 32, 65536, 0.005300
Bitonic Sort, OpenMP, 1, 65536, 0.013749
Bitonic Sort, OpenMP, 2, 65536, 0.008372
Bitonic Sort, OpenMP, 3, 65536, 0.006547
Bitonic Sort, OpenMP, 4, 65536, 0.005879
Bitonic Sort, OpenMP, 5, 65536, 0.004786
Bitonic Sort, OpenMP, 6, 65536, 0.004843
Bitonic Sort, OpenMP, 7, 65536, 0.004961
Bitonic Sort, OpenMP, 8, 65536, 0.004683
Bitonic Sort, OpenMP, 16, 65536, 0.004661
Bitonic Sort, OpenMP, 32, 65536, 0.006653
MergeSort, OpenMP, 1, 65536, 0.006625
MergeSort, OpenMP, 2, 65536, 0.005148
MergeSort, OpenMP, 3, 65536, 0.003480
MergeSort, OpenMP, 4, 65536, 0.003466
MergeSort, OpenMP, 5, 65536, 0.003100
MergeSort, OpenMP, 6, 65536, 0.002905
MergeSort, OpenMP, 7, 65536, 0.003095
MergeSort, OpenMP, 8, 65536, 0.003716
MergeSort, OpenMP, 16, 65536, 0.007947
MergeSort, OpenMP, 32, 65536, 0.006382
QuickSort, OpenMP, 1, 65536, 0.019284
QuickSort, OpenMP, 2, 65536, 0.011828
QuickSort, OpenMP, 3, 65536, 0.012979
QuickSort, OpenMP, 4, 65536, 0.011453
QuickSort, OpenMP, 5, 65536, 0.017080
QuickSort, OpenMP, 6, 65536, 0.014785
QuickSort, OpenMP, 7, 65536, 0.014677
QuickSort, OpenMP, 8, 65536, 0.018320
QuickSort, OpenMP, 16, 65536, 0.012321
QuickSort, OpenMP, 32, 65536, 0.012280
Sample Sort, OpenMP, 1, 65536, 0.009034
Sample Sort, OpenMP, 2, 65536, 0.008649
Sample Sort, OpenMP, 3, 65536, 0.008203
Sample Sort, OpenMP, 4, 65536, 0.009663
Sample Sort, OpenMP, 5, 65536, 0.008874
Sample Sort, OpenMP, 6, 65536, 0.010342
